player,pos,team,cost,own,gw,mean,solio,blended,src,sd,defcon_ev,cs_ev,p5,median,p95,opponent,is_home,lam_for,lam_against,opp_att_strength,opp_def_strength,opp_att_rank,opp_def_rank,own_att_strength,own_def_strength,attack_ease,clean_sheet_prob,player_code,cold_start,minutes_prior,p_start_prior,npxgi_rate90,xa_rate90,defcon_rate90,pen_xg90,exp_minutes_src,npxgi_alpha,npxgi_beta,xa_alpha,xa_beta,defcon_alpha,defcon_beta,start_a,start_b,sub_app_rate,exp_minutes,pen_order,fk_order,corner_order
Targett,DEF,Hull,4.0,3.0,9,3.436,,3.436,model,3.54,1.14,0.792,0.0,3.0,8.358,Ipswich,1,1.2949829460507878,1.5241277643285085,-0.2756852033521451,-0.2873076154141813,19,19,-0.4634137271367569,-0.46420343043910733,0.8986949719666433,0.21781095652048552,169359,True,0.0,0.7368551183414249,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,4.4211307100485495,1.5788692899514505,0.0,87.5,,,
O.Dango,MID,Brentford,6.5,1.4,9,3.424,,3.424,model,4.038,0.016,0.203,0.0,2.0,11.985,Nott'm Forest,1,1.662429928039773,1.179299300096269,-0.07796460427186737,-0.016886877012869297,12,10,0.06619017754922284,-0.025658339285556685,1.1536965966481685,0.30749412423522166,533463,False,3274.0,0.6954787234042554,0.453936282164884,0.14715003811772973,5.434850495745178,0.0,player history,12.921044085,28.464444444444446,4.188544085,28.464444444444446,154.7,28.464444444444446,26.15,11.449999999999994,0.28125,84.09626865671642,,,4.0
Van de Ven,DEF,Tottenham,5.0,7.3,9,3.407,,3.407,model,3.087,0.32,1.247,0.0,2.0,8.896,Crystal Palace,1,1.4081155016203792,1.1383255546058373,-0.18395913903091154,0.0026400553296110373,16,8,-0.08276055477367329,-0.09297374902858409,0.9772069393760899,0.3203549899037701,491279,False,3550.0,0.875945537065053,0.0914193071215971,0.021510051223230492,6.415970961887478,0.0,player history,2.7984465679999997,30.611111111111107,0.658446568,30.611111111111107,196.39999999999998,30.611111111111107,28.95,4.1,0.07228915662650602,88.90837104072398,,,
E.Le Fée,MID,Sunderland,6.0,12.8,9,3.392,,3.392,model,2.823,0.411,0.291,0.0,3.0,8.627,Coventry,0,1.321825286584407,1.148518450975093,-0.24714999866925966,-0.2569973557142033,18,18,-0.20262032259882085,0.04642591236869285,0.917323075562097,0.3171062299545337,484420,False,2930.0,0.8595890410958905,0.2605197339422663,0.18913240089616545,9.635932787591555,0.0,player history,6.718514472000001,25.788888888888888,4.877514472,25.788888888888888,248.5,25.788888888888888,25.099999999999998,4.099999999999996,0.08333333333333333,86.76149870801034,2.0,2.0,
Calvert-Lewin,FWD,Leeds,6.0,25.2,9,3.377,,3.377,model,3.553,0.0,0.0,0.0,2.0,12.707,Bournemouth,0,1.2548973394699012,1.8597066155108375,0.10826347076159326,-0.05559135062668036,6,14,-0.0462122466265176,-0.08963999810273936,0.8708762789156362,0.15571830900350833,177815,False,3527.5,0.7792553191489362,0.4151625342958839,0.042430947182622976,2.8781600803139544,0.10077958894401134,player history,12.635933023,30.43611111111111,1.2914330229999997,30.43611111111111,87.6,30.43611111111111,29.299999999999997,8.299999999999997,0.1875,84.97874720357942,1.0,,
Cash,DEF,Aston Villa,4.5,8.2,9,3.372,,3.372,model,3.066,0.029,1.316,0.0,2.0,8.896,Fulham,1,1.6221787776965202,1.1053430930293588,-0.09520514737496588,-0.0035171594464234145,14,9,0.05576938240209805,0.02468029496173978,1.1257630191908974,0.33109726558869135,199796,False,4054.5,0.8735177865612649,0.11298878595627625,0.08010909868249602,4.896481830027508,0.0,player history,3.902067723,34.535,2.7665677229999996,34.535,169.09999999999997,34.535,33.15,4.799999999999997,0.08247422680412371,87.62450199203188,,,1.0
Romero,DEF,Tottenham,5.0,1.1,9,3.366,,3.366,model,3.372,0.537,1.05,0.0,2.0,8.896,Crystal Palace,1,1.4081155016203792,1.1383255546058373,-0.18395913903091154,0.0026400553296110373,16,8,-0.08276055477367329,-0.09297374902858409,0.9772069393760899,0.3203549899037701,221632,False,2579.0,0.8181818181818181,0.13132552819833276,0.0596178232881993,7.788753433238567,0.0,player history,3.0282207629999998,23.058888888888887,1.374720763,23.058888888888887,179.59999999999997,23.058888888888887,21.599999999999998,4.800000000000002,0.125,87.3813056379822,,,
Sarr,MID,Crystal Palace,6.5,7.8,9,3.343,,3.343,model,3.591,0.001,0.202,0.0,2.0,9.358,Tottenham,0,1.1383255546058373,1.4081155016203792,-0.08276055477367329,-0.09297374902858409,13,17,-0.18395913903091154,0.0026400553296110373,0.7899775479709564,0.24460380456457279,232185,False,3530.0,0.7560975609756098,0.44939940310835463,0.11647163951842394,3.9762860269974465,0.0,player history,13.686708487999999,30.455555555555552,3.547208488,30.455555555555552,121.1,30.455555555555552,27.9,9.0,0.2127659574468085,86.74871194379391,2.0,,
Rayan,MID,Bournemouth,6.5,3.3,9,3.342,,3.342,model,3.848,0.057,0.212,0.0,2.0,10.259,Leeds,1,1.8597066155108375,1.2548973394699012,-0.0462122466265176,-0.08963999810273936,11,16,0.10826347076159326,-0.05559135062668036,1.2906030846116998,0.28510511576443553,499604,False,1110.0,0.7655172413793103,0.3469330288538682,0.13572959045845273,7.100286532951289,0.0,player history,4.0359875689999996,11.633333333333333,1.5789875690000001,11.633333333333333,82.6,11.633333333333333,11.1,3.4000000000000004,0.13333333333333333,82.28181818181818,,,
Rúben,DEF,Man City,5.5,1.6,9,3.34,,3.34,model,3.207,0.031,1.419,0.0,2.0,8.896,Brighton,1,1.982294744987518,0.9268065404323002,0.002114258889398704,0.0903677300833893,10,3,0.34937094255506673,0.2997093233993791,1.375677050967368,0.39581571570194374,171314,False,3273.5,0.8483412322274881,0.07517368105565209,0.035768266153936246,5.32667044057077,0.0,player history,2.139484726,28.46055555555555,1.017984726,28.46055555555555,151.59999999999997,28.46055555555555,26.849999999999998,4.8,0.10126582278481013,89.4114077669903,,,
Aït-Nouri,DEF,Man City,5.5,1.2,9,3.326,,3.326,model,3.689,0.001,1.212,0.0,2.0,9.985,Brighton,1,1.982294744987518,0.9268065404323002,0.002114258889398704,0.0903677300833893,10,3,0.34937094255506673,0.2997093233993791,1.375677050967368,0.39581571570194374,448514,False,2534.5,0.678516228748068,0.19495087744539294,0.12738978848421104,3.3153144338722695,0.0,player history,4.4278759569999995,22.712777777777777,2.893375957,22.712777777777777,75.3,22.712777777777777,21.95,10.399999999999997,0.1728395061728395,84.83187134502924,,,
Konsa,DEF,Aston Villa,4.5,16.0,9,3.306,,3.306,model,2.896,0.031,1.363,0.0,2.0,7.896,Fulham,1,1.6221787776965202,1.1053430930293588,-0.09520514737496588,-0.0035171594464234145,14,9,0.05576938240209805,0.02468029496173978,1.1257630191908974,0.33109726558869135,199798,False,4503.5,0.9002433090024331,0.061120323157387246,0.021503966453856157,4.686116670806001,0.0,player history,2.324236111,38.02722222222222,0.817736111,38.02722222222222,178.2,38.02722222222222,37.0,4.1,0.018867924528301886,89.29533213644524,,,
Kayode,DEF,Brentford,4.5,3.7,9,3.273,,3.273,model,3.086,0.223,1.12,0.0,2.0,8.896,Nott'm Forest,1,1.662429928039773,1.179299300096269,-0.07796460427186737,-0.016886877012869297,12,10,0.06619017754922284,-0.025658339285556685,1.1536965966481685,0.30749412423522166,607464,False,3522.0,0.8797653958944281,0.11066680143671857,0.07514914405571396,6.830445273086203,0.0,player history,3.3635329849999995,30.39333333333333,2.2840329849999996,30.39333333333333,207.59999999999997,30.39333333333333,30.0,4.1000000000000005,0.06976744186046512,87.34682713347921,,,
Van den Berg,DEF,Brentford,5.0,0.7,9,3.246,,3.246,model,3.32,0.213,1.058,0.0,2.0,8.896,Nott'm Forest,1,1.662429928039773,1.179299300096269,-0.07796460427186737,-0.016886877012869297,12,10,0.06619017754922284,-0.025658339285556685,1.1536965966481685,0.30749412423522166,444765,False,4055.0,0.8735177865612649,0.1264379695029757,0.038233047514878556,6.780762425607206,0.0,player history,4.36702698,34.53888888888889,1.32052698,34.53888888888889,234.2,34.53888888888889,33.15,4.799999999999997,0.061855670103092786,89.1683266932271,,,
Isak,FWD,Liverpool,9.0,13.6,9,3.228,,3.228,model,3.584,0.0,0.0,0.0,2.0,12.707,Arsenal,1,1.0355414539721257,1.6562949982012802,0.2714723575117312,0.5445571299369384,2,1,0.1540094947008591,-0.01817713701313463,0.7186472229505932,0.19084475200053477,219168,False,2078.5,0.712121212121212,0.5448900065567117,0.08501580730455956,1.8313574306501639,0.1,player history,10.443422408999998,19.16611111111111,1.629422409,19.16611111111111,35.1,19.16611111111111,18.799999999999997,7.600000000000001,0.21875,81.16329966329967,1.0,,
Lacroix,DEF,Chelsea,6.0,11.3,9,3.226,,3.226,model,3.085,0.461,0.763,0.0,2.0,8.896,Man United,1,1.6610746742403637,1.624345847774997,0.2414384945073154,0.03815348189021553,3,5,0.11976511913229088,-0.02705992349099506,1.1527560747833963,0.19704052755458898,437499,False,4644.0,0.9179734620024126,0.1076844635224949,0.029808696651329247,7.686605316973416,0.0,player history,4.212616213,39.12,1.166116213,39.12,300.7,39.12,38.05,3.3999999999999977,0.018691588785046728,88.94667832167832,,,
Muñoz,DEF,Crystal Palace,5.5,11.4,9,3.201,,3.201,model,3.145,0.031,1.03,0.0,2.0,8.896,Tottenham,0,1.1383255546058373,1.4081155016203792,-0.08276055477367329,-0.09297374902858409,13,17,-0.18395913903091154,0.0026400553296110373,0.7899775479709564,0.24460380456457279,247348,False,4016.5,0.8805369127516778,0.22655066125813308,0.12189358933004495,4.345864905648131,0.0,player history,7.75696878,34.239444444444445,4.17356878,34.239444444444445,148.79999999999998,34.239444444444445,32.8,4.450000000000003,0.07368421052631578,88.60663983903422,,,
Raya,GK,Arsenal,6.0,31.1,9,3.189,,3.189,model,2.358,0.0,1.542,0.0,2.0,6.51,Liverpool,0,1.6562949982012802,1.0355414539721257,0.1540094947008591,-0.01817713701313463,4,11,0.2714723575117312,0.5445571299369384,1.149439065214233,0.3550340942518851,154561,False,5040.0,0.9537037037037037,0.003606212985781991,0.0028953125118483416,1.5592417061611374,0.0,player history,0.152182188,42.199999999999996,0.122182188,42.199999999999996,65.8,42.199999999999996,41.199999999999996,1.9999999999999991,0.0,89.99076175040518,,,
Doku,MID,Man City,7.5,6.4,9,3.185,,3.185,model,3.629,0.007,0.246,0.0,2.0,10.254,Brighton,1,1.982294744987518,0.9268065404323002,0.002114258889398704,0.0903677300833893,10,3,0.34937094255506673,0.2997093233993791,1.375677050967368,0.39581571570194374,248875,False,2529.5,0.5634588563458857,0.39229339940705177,0.26895769754735016,5.001347609830201,0.0,player history,8.894816950000001,22.673888888888886,6.09831695,22.673888888888886,113.39999999999999,22.673888888888886,20.2,15.649999999999997,0.4065934065934066,81.29873817034701,3.0,,
Amad,MID,Man United,6.0,1.7,9,3.182,,3.182,model,3.643,0.013,0.139,0.0,2.0,9.358,Chelsea,0,1.624345847774997,1.6610746742403637,0.11976511913229088,-0.02705992349099506,5,13,0.2414384945073154,0.03815348189021553,1.127266927014059,0.189934752396299,493250,False,3289.5,0.7070422535211267,0.3916145794647543,0.18517763701241913,5.730278117894001,0.0,player history,11.194302754,28.584999999999997,5.293302754,28.584999999999997,163.8,28.584999999999997,25.099999999999998,10.400000000000002,0.26666666666666666,86.5935400516796,,,3.0
Tarkowski,DEF,Everton,6.0,9.7,9,3.172,,3.172,model,2.85,0.272,0.97,0.0,2.0,8.358,Newcastle,0,1.1915345352286302,1.5595793355947176,0.030854803261021555,-0.06096728233925829,9,15,-0.10152256896394296,0.008443134987026318,0.826903627573011,0.21022448656147852,17761,False,4792.0,0.9433051869722557,0.12144093803388148,0.05769797368116101,7.553802008608321,0.0,player history,4.890561509,40.27111111111111,2.3235615089999997,40.27111111111111,304.2,40.27111111111111,39.099999999999994,2.349999999999999,0.009345794392523364,89.68909710391823,,,
Xhaka,MID,Sunderland,5.5,5.2,9,3.162,,3.162,model,2.409,0.637,0.275,0.0,3.0,8.358,Coventry,0,1.321825286584407,1.148518450975093,-0.24714999866925966,-0.2569973557142033,18,18,-0.20262032259882085,0.04642591236869285,0.917323075562097,0.3171062299545337,84450,False,2901.0,0.8776978417266187,0.164313561781197,0.12050080914069632,10.898422219324553,0.0,player history,4.200402350999999,25.563333333333333,3.080402351,25.563333333333333,278.59999999999997,25.563333333333333,24.4,3.4,0.058823529411764705,88.0814323607427,,1.0,1.0
Ampadu,MID,Leeds,5.5,1.6,9,3.162,,3.162,model,2.518,0.74,0.14,0.0,3.0,8.358,Bournemouth,0,1.2548973394699012,1.8597066155108375,0.10826347076159326,-0.05559135062668036,6,14,-0.0462122466265176,-0.08963999810273936,0.8708762789156362,0.15571830900350833,199598,False,3119.0,0.9298245614035088,0.14809168808951206,0.06874142517833122,11.607222924224512,0.0,player history,4.036814871,27.25888888888889,1.873814871,27.25888888888889,316.4,27.25888888888889,26.5,2.0,0.0,88.27199017199017,,,
Calafiori,DEF,Arsenal,5.5,17.8,9,3.162,,3.162,model,3.549,0.071,1.029,0.0,2.0,9.9,Liverpool,0,1.6562949982012802,1.0355414539721257,0.1540094947008591,-0.01817713701313463,4,11,0.2714723575117312,0.5445571299369384,1.149439065214233,0.3550340942518851,466075,False,2189.0,0.5867768595041323,0.1864021412361982,0.04598156752482938,6.067247406092215,0.0,player history,3.732806435,20.025555555555556,0.920806435,20.025555555555556,121.49999999999999,20.025555555555556,17.75,12.499999999999998,0.3466666666666667,81.51595744680851,,,
Mateta,FWD,Crystal Palace,6.5,6.5,9,3.156,,3.156,model,3.566,0.0,0.0,0.0,2.0,10.98,Tottenham,0,1.1383255546058373,1.4081155016203792,-0.08276055477367329,-0.09297374902858409,13,17,-0.18395913903091154,0.0026400553296110373,0.7899775479709564,0.24460380456457279,231747,False,3537.0,0.7090216010165185,0.49576396932153394,0.06588851864962307,3.3300557194362503,0.1,player history,15.125758703999999,30.509999999999998,2.010258704,30.509999999999998,101.6,30.509999999999998,27.9,11.449999999999998,0.26732673267326734,82.99882903981265,1.0,,
Hume,DEF,Sunderland,4.5,4.9,9,3.155,,3.155,model,3.121,0.181,1.12,0.0,2.0,8.896,Coventry,0,1.321825286584407,1.148518450975093,-0.24714999866925966,-0.2569973557142033,18,18,-0.20262032259882085,0.04642591236869285,0.917323075562097,0.3171062299545337,487676,False,3032.0,0.7973856209150327,0.12472815922922588,0.05870659092961043,6.914395586022405,0.0,player history,3.315551646,26.58222222222222,1.560551646,26.58222222222222,183.8,26.58222222222222,24.4,6.1999999999999975,0.15789473684210525,88.72015915119364,,,2.0
Hill,DEF,Bournemouth,5.5,1.2,9,3.118,,3.118,model,3.242,0.745,0.844,0.0,2.0,8.358,Leeds,1,1.8597066155108375,1.2548973394699012,-0.0462122466265176,-0.08963999810273936,11,16,0.10826347076159326,-0.05559135062668036,1.2906030846116998,0.28510511576443553,463981,False,2326.0,0.6964912280701755,0.0907181304920451,0.04816465878200401,10.008955852913285,0.0,player history,1.9133461699999998,21.09111111111111,1.01584617,21.09111111111111,211.09999999999997,21.09111111111111,19.849999999999998,8.649999999999997,0.24285714285714285,86.61057692307692,,,
Wirtz,MID,Liverpool,7.5,14.5,9,3.118,,3.118,model,3.047,0.047,0.17,0.0,2.0,9.358,Arsenal,1,1.0355414539721257,1.6562949982012802,0.2714723575117312,0.5445571299369384,2,1,0.1540094947008591,-0.01817713701313463,0.7186472229505932,0.19084475200053477,494595,False,2374.0,0.7712177121771218,0.4257468992804639,0.18180860339062016,6.913759188321772,0.0,player history,9.138420667,21.464444444444442,3.902420667,21.464444444444442,148.39999999999998,21.464444444444442,20.9,6.2,0.18181818181818182,82.31406727828747,,2.0,3.0
Neto,MID,Chelsea,6.5,1.4,9,3.114,,3.114,model,3.443,0.0,0.147,0.0,2.0,9.358,Man United,1,1.6610746742403637,1.624345847774997,0.2414384945073154,0.03815348189021553,3,5,0.11976511913229088,-0.02705992349099506,1.1527560747833963,0.19704052755458898,247632,False,3763.0,0.766541822721598,0.370865145483971,0.2183600664577666,3.4275679212148344,0.0,player history,11.966994099999999,32.26777777777777,7.045994099999999,32.26777777777777,110.6,32.26777777777777,30.699999999999996,9.35,0.20388349514563106,83.89014989293361,,,2.0
Mosquera,DEF,Arsenal,5.5,14.1,9,3.109,,3.109,model,3.119,0.504,1.036,0.0,2.0,8.358,Liverpool,0,1.6562949982012802,1.0355414539721257,0.1540094947008591,-0.01817713701313463,4,11,0.2714723575117312,0.5445571299369384,1.149439065214233,0.3550340942518851,500040,False,986.0,0.37810945273631835,0.07889505559258489,0.05546243738804416,9.223078525307226,0.0,player history,0.841722582,10.668888888888889,0.591722582,10.668888888888889,98.39999999999999,10.668888888888889,7.6,12.500000000000002,0.5217391304347826,85.38321167883211,,,
Hincapie,DEF,Arsenal,5.5,3.9,9,3.087,,3.087,model,3.274,0.465,1.023,0.0,2.0,8.358,Liverpool,0,1.6562949982012802,1.0355414539721257,0.1540094947008591,-0.01817713701313463,4,11,0.2714723575117312,0.5445571299369384,1.149439065214233,0.3550340942518851,448104,False,1787.0,0.6186440677966101,0.10341808893418371,0.07785427803274377,8.432507068183313,0.0,player history,1.747650794,16.898888888888887,1.3156507939999997,16.898888888888887,142.5,16.898888888888887,14.599999999999998,9.000000000000004,0.25,88.17510548523207,,,
Eze,MID,Arsenal,6.5,3.0,9,3.082,,3.082,model,3.617,0.001,0.226,0.0,2.0,9.358,Liverpool,0,1.6562949982012802,1.0355414539721257,0.1540094947008591,-0.01817713701313463,4,11,0.2714723575117312,0.5445571299369384,1.149439065214233,0.3550340942518851,232413,False,3185.0,0.6346153846153846,0.3956976768753751,0.13974048543708742,3.9319863972794566,0.0,player history,10.989403815,27.77222222222222,3.880903815,27.77222222222222,109.2,27.77222222222222,24.75,14.250000000000002,0.35,81.44424083769634,,3.0,
Virgil,DEF,Liverpool,6.5,16.8,9,3.081,,3.081,model,2.807,0.481,0.84,0.0,2.0,8.358,Arsenal,1,1.0355414539721257,1.6562949982012802,0.2714723575117312,0.5445571299369384,2,1,0.1540094947008591,-0.01817713701313463,0.7186472229505932,0.19084475200053477,97032,False,5085.0,0.9540757749712974,0.1172932631492362,0.03224132425381904,6.655699177438308,0.0,player history,4.990828347,42.55,1.371868347,42.55,283.2,42.55,41.55,1.9999999999999998,0.0,89.77090032154341,,,
Gyökeres,FWD,Arsenal,7.5,13.0,9,3.081,,3.081,model,3.656,0.0,0.0,0.0,2.0,10.98,Liverpool,0,1.6562949982012802,1.0355414539721257,0.1540094947008591,-0.01817713701313463,4,11,0.2714723575117312,0.5445571299369384,1.149439065214233,0.3550340942518851,224117,False,2217.0,0.5958904109589042,0.4707114514737362,0.07853295649596574,3.6357648608595423,0.0,player history,9.528768816,20.243333333333332,1.5897688159999999,20.243333333333332,73.6,20.243333333333332,17.4,11.799999999999997,0.3888888888888889,80.01985559566788,2.0,,
Scott,MID,Bournemouth,6.0,1.6,9,3.057,,3.057,model,3.267,0.366,0.208,0.0,2.0,9.358,Leeds,1,1.8597066155108375,1.2548973394699012,-0.0462122466265176,-0.08963999810273936,11,16,0.10826347076159326,-0.05559135062668036,1.2906030846116998,0.28510511576443553,503139,False,3223.5,0.7371273712737128,0.21891745149913908,0.10022125723445942,10.52306596212076,0.0,player history,6.1453777259999995,28.07166666666667,2.813377726,28.07166666666667,295.4,28.07166666666667,27.2,9.7,0.23404255319148937,81.478896882494,,,2.0
Palestra,DEF,Chelsea,5.5,2.4,9,3.051,,3.051,model,3.671,0.526,0.741,0.0,2.0,8.896,Man United,1,1.6610746742403637,1.624345847774997,0.2414384945073154,0.03815348189021553,3,5,0.11976511913229088,-0.02705992349099506,1.1527560747833963,0.19704052755458898,620109,True,0.0,0.7836372635279232,0.1284988437474404,0.06455543898422399,8.421520428158146,0.0,positional fallback,0.1927482656211606,1.5,0.09683315847633597,1.5,12.63228064223722,1.5,4.701823581167539,1.298176418832461,0.0,87.5,,,
Fernandes,MID,Tottenham,6.0,2.9,9,3.033,,3.033,model,2.56,0.222,0.289,0.0,2.0,8.358,Crystal Palace,1,1.4081155016203792,1.1383255546058373,-0.18395913903091154,0.0026400553296110373,16,8,-0.08276055477367329,-0.09297374902858409,0.9772069393760899,0.3203549899037701,551226,False,4476.5,0.8851674641148326,0.18435128389475694,0.09994529602914605,7.4965844485904425,0.0,player history,6.97165347,37.81722222222222,3.77965347,37.81722222222222,283.5,37.81722222222222,37.0,4.799999999999997,0.07407407407407407,86.17001795332136,,,
Havertz,FWD,Arsenal,7.5,3.4,9,3.026,,3.026,model,3.919,0.0,0.0,0.0,2.0,12.707,Liverpool,0,1.6562949982012802,1.0355414539721257,0.1540094947008591,-0.01817713701313463,4,11,0.2714723575117312,0.5445571299369384,1.149439065214233,0.3550340942518851,219847,False,1514.0,0.6112469437652812,0.5396477616709279,0.09117054705218829,2.4702962851556625,0.0,player history,7.9735954829999995,14.775555555555556,1.347095483,14.775555555555556,36.5,14.775555555555556,12.5,7.949999999999999,0.3617021276595745,82.32125603864735,,,
Hall,DEF,Newcastle,5.0,3.9,9,2.998,,2.998,model,3.16,0.055,1.039,0.0,2.0,8.896,Everton,1,1.5595793355947176,1.1915345352286302,-0.10152256896394296,0.008443134987026318,15,7,0.030854803261021555,-0.06096728233925829,1.0823201275015728,0.3037547838264153,487838,False,3272.0,0.7539118065433855,0.15703242999921885,0.11982535298000313,5.25503827526949,0.0,player history,4.4673981529999995,28.448888888888888,3.408898153,28.448888888888888,149.5,28.448888888888888,26.5,8.649999999999999,0.19101123595505617,87.85626535626535,,1.0,1.0
Egan,DEF,Hull,4.0,1.6,9,2.983,,2.983,model,3.429,0.989,0.702,0.0,3.0,8.358,Ipswich,1,1.2949829460507878,1.5241277643285085,-0.2756852033521451,-0.2873076154141813,19,19,-0.4634137271367569,-0.46420343043910733,0.8986949719666433,0.21781095652048552,108416,True,0.0,0.6589306718799228,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,3.953584031279537,2.046415968720463,0.0,87.5,,,
Groß,MID,Brighton,5.5,10.8,9,2.951,,2.951,model,2.888,0.005,0.128,0.0,2.0,8.358,Man City,0,0.9268065404323002,1.982294744987518,0.34937094255506673,0.2997093233993791,1,2,0.002114258889398704,0.0903677300833893,0.6431871403499098,0.13775276686899726,60307,False,1636.0,0.8439306358381502,0.2827430302996043,0.19251663120407012,4.5852176370830975,0.1,player history,4.445977072,15.724444444444444,3.027217072,15.724444444444444,72.1,15.724444444444444,14.6,2.7000000000000015,0.05263157894736842,88.2139240506329,1.0,,1.0
Mitchell,DEF,Crystal Palace,4.5,6.8,9,2.949,,2.949,model,2.769,0.103,1.021,0.0,2.0,7.896,Tottenham,0,1.1383255546058373,1.4081155016203792,-0.08276055477367329,-0.09297374902858409,13,17,-0.18395913903091154,0.0026400553296110373,0.7899775479709564,0.24460380456457279,244723,False,4804.0,0.8978185993111365,0.12338095728914335,0.07972867805549438,5.646058136974234,0.0,player history,4.980203796,40.364444444444445,3.218203796,40.364444444444445,227.89999999999998,40.364444444444445,39.099999999999994,4.4500000000000055,0.061946902654867256,87.54258943781943,,,
Burn,DEF,Newcastle,5.0,2.6,9,2.923,,2.923,model,2.893,0.169,1.058,0.0,2.0,8.358,Everton,1,1.5595793355947176,1.1915345352286302,-0.10152256896394296,0.008443134987026318,15,7,0.030854803261021555,-0.06096728233925829,1.0823201275015728,0.3037547838264153,78916,False,3860.0,0.836627140974967,0.07296495931695829,0.024376466719380895,6.223082099596232,0.0,player history,2.4094651010000003,33.02222222222222,0.8049651010000001,33.02222222222222,205.5,33.02222222222222,31.749999999999996,6.2,0.10309278350515463,88.60477178423236,,,
Welbeck,FWD,Chelsea,6.0,2.5,9,2.923,,2.923,model,3.645,0.0,0.0,0.0,2.0,12.707,Man United,1,1.6610746742403637,1.624345847774997,0.2414384945073154,0.03815348189021553,3,5,0.11976511913229088,-0.02705992349099506,1.1527560747833963,0.19704052755458898,50175,False,3310.0,0.6905940594059405,0.44710315580595283,0.06181131197139543,3.2180131426362584,0.0,player history,12.851731823,28.744444444444444,1.7767318229999998,28.744444444444444,92.5,28.744444444444444,27.9,12.500000000000002,0.28846153846153844,81.60538641686183,,,
Roefs,GK,Sunderland,5.0,4.9,9,2.921,,2.921,model,2.421,0.0,1.357,0.0,2.0,6.51,Coventry,0,1.321825286584407,1.148518450975093,-0.24714999866925966,-0.2569973557142033,18,18,-0.20262032259882085,0.04642591236869285,0.917323075562097,0.3171062299545337,498016,False,3150.0,0.9298245614035088,0.006033071563636363,0.004942162472727272,2.8,0.0,player history,0.165909468,27.5,0.13590946799999998,27.5,77.0,27.5,26.5,2.0,0.0,89.98599508599509,,,
Botman,DEF,Newcastle,5.0,0.4,9,2.914,,2.914,model,3.447,0.605,0.815,0.0,2.0,8.385,Everton,1,1.5595793355947176,1.1915345352286302,-0.10152256896394296,0.008443134987026318,15,7,0.030854803261021555,-0.06096728233925829,1.0823201275015728,0.3037547838264153,220237,False,2041.0,0.696,0.12978905451816097,0.04515080173662213,10.294342732677931,0.0,player history,2.449696299,18.874444444444443,0.852196299,18.874444444444443,194.3,18.874444444444443,17.4,7.600000000000001,0.23333333333333334,85.65884476534296,,,
Martinez,GK,Aston Villa,5.0,5.0,9,2.911,,2.911,model,2.398,0.0,1.359,0.0,2.0,6.51,Fulham,1,1.6221787776965202,1.1053430930293588,-0.09520514737496588,-0.0035171594464234145,14,9,0.05576938240209805,0.02468029496173978,1.1257630191908974,0.33109726558869135,98980,False,4432.5,0.9047013977128335,0.0038733353702468313,0.0030728016811207475,1.4569713142094731,0.0,player history,0.145153243,37.474999999999994,0.11515324299999999,37.474999999999994,54.599999999999994,37.474999999999994,35.599999999999994,3.75,0.04950495049504951,89.98938547486033,,,
Richards,DEF,Crystal Palace,5.0,0.8,9,2.91,,2.91,model,2.96,0.377,0.866,0.0,2.0,8.358,Tottenham,0,1.1383255546058373,1.4081155016203792,-0.08276055477367329,-0.09297374902858409,13,17,-0.18395913903091154,0.0026400553296110373,0.7899775479709564,0.24460380456457279,427623,False,3787.0,0.8746478873239436,0.11303711148960936,0.040627922540997646,7.669211544387005,0.0,player history,3.6685566549999993,32.45444444444444,1.318556655,32.45444444444444,248.89999999999998,32.45444444444444,31.049999999999997,4.450000000000002,0.07777777777777778,89.30614406779661,,,
Kluivert,MID,Bournemouth,6.0,1.1,9,2.905,,2.905,model,3.813,0.0,0.158,0.0,2.0,9.358,Leeds,1,1.8597066155108375,1.2548973394699012,-0.0462122466265176,-0.08963999810273936,11,16,0.10826347076159326,-0.05559135062668036,1.2906030846116998,0.28510511576443553,222683,False,2123.0,0.5800653594771241,0.3436811328625933,0.1424226623882467,3.6233699675417124,0.1,player history,6.705982638,19.51222222222222,2.778982638,19.51222222222222,70.7,19.51222222222222,17.75,12.850000000000003,0.3815789473684211,77.43510638297872,1.0,2.0,
Gakpo,MID,Liverpool,7.0,3.3,9,2.903,,2.903,model,3.176,0.0,0.172,0.0,2.0,9.358,Arsenal,1,1.0355414539721257,1.6562949982012802,0.2714723575117312,0.5445571299369384,2,1,0.1540094947008591,-0.01817713701313463,0.7186472229505932,0.19084475200053477,243298,False,3705.0,0.7490952955367913,0.4304611287061289,0.15310492126767938,4.048192771084338,0.0,player history,13.695838245,31.816666666666663,4.871288244999999,31.816666666666663,128.8,31.816666666666663,31.049999999999997,10.399999999999999,0.22429906542056074,81.55021186440678,2.0,,2.0
